Red Pi1,Red Pm2,Red Pc2,Blue Sc2,Blue Sm1,Red Pc1,Red Pi2,Blue Sm2,Red Pm1,Blue Sc1
108.3106778818742,0,0,0,0,0,0,116.29933364471431,0,0
108.24000545143448,0,0,0,0,0,0,116.58762983809068,0,0
108.1937560310936,0,0,0,0,0,0,117.13081605745919,0,0
108.12823367400998,0,0,0,0,0,0,117.1627650517269,0,0
108.20440472100526,0,0,0,0,0,0,117.29524040167489,0,0
108.14381584459427,0,0,0,0,0,0,117.61751232019647,0,0
108.08912944896377,0,0,0,0,0,0,117.65546504487747,0,0
108.16279726802493,0,0,0,0,0,0,117.51597301657267,0,0
108.11229618574181,0,0,0,0,0,0,117.47156386715032,0,0
108.04843416712035,0,0,0,0,0,0,117.40481621881236,0,0
107.96937262835526,0,0,0,0,0,0,117.46669942367618,0,0
107.9024544095156,0,0,0,0,0,0,117.40088488755647,0,0
107.97388007299331,0,0,0,0,0,0,117.34984062144522,0,0
107.91407445632034,0,0,0,0,0,0,117.42567850711961,0,0
107.85750487066674,0,0,0,0,0,0,117.61559989214648,0,0
107.93556962391413,0,0,0,0,0,0,117.6398424394781,0,0
108.02456268984459,0,0,0,0,0,0,118.00538049767121,0,0
108.09772187051966,0,0,0,0,0,0,118.01168058944617,0,0
108.0367567979661,0,0,0,0,0,0,117.94123209621836,0,0
108.1316147378145,0,0,0,0,0,0,118.02556291974192,0,0
108.06930901027532,0,0,0,0,0,0,117.99420221206395,0,0
108.00834981236461,0,0,0,0,0,0,118.21927335315802,0,0
107.96145317562345,0,0,0,0,0,0,118.27188437269785,0,0
107.9333238666002,0,0,0,0,0,0,118.21647101129098,0,0
108.01874340958035,0,0,0,0,0,0,118.62476988970069,0,0
107.96234271121622,0,0,0,0,0,0,118.65033267434701,0,0
107.90189140780157,0,0,0,0,0,0,118.56522574551971,0,0
107.84472650909724,0,0,0,0,0,0,118.87268790604904,0,0
107.79019693880119,0,0,0,0,0,0,118.89651275232116,0,0
107.73590668538509,0,0,0,0,0,0,118.79791384236009,0,0
107.67480636172648,0,0,0,0,0,0,119.21272805016137,0,0
107.62074546918144,0,0,0,0,0,0,119.04758119331429,0,0
107.55918368221398,0,0,0,0,0,0,118.84525612825625,0,0
107.50822729136952,0,0,0,0,0,0,118.68439386609,0,0
107.46036162825946,0,0,0,0,0,0,118.68067244086303,0,0
107.4136797063317,0,0,0,0,0,0,118.66126104377672,0,0
107.52000408254693,0,0,0,0,0,0,118.58960023898997,0,0
107.74447503249164,0,0,0,0,0,0,118.67967118807813,0,0
107.6995146819081,0,0,0,0,0,0,118.62634491147126,0,0
107.6620665418407,0,0,0,0,0,0,118.44427538888185,0,0
107.74484856372555,0,0,0,0,0,0,118.53888306596055,0,0
107.68602579754861,0,0,0,0,0,0,118.22317241514229,0,0
107.63582798553577,0,0,0,0,0,0,117.9855988205237,0,0
107.60275584175982,0,0,0,0,0,0,118.1496540391576,0,0
107.69804560972834,0,0,0,0,0,0,117.99708127160172,0,0
107.65031347491954,0,0,0,0,0,0,117.66875574518724,0,0
107.60456227643428,0,0,0,0,0,0,117.35314536191889,0,0
107.56522734890946,0,0,0,0,0,0,117.24811348074732,0,0
107.50665584410821,0,0,0,0,0,0,116.83929160320156,0,0
107.47373263040615,0,0,0,0,0,0,116.18614135125237,0,0
107.42025807682174,0,0,0,0,0,0,117.1165553611852,0,0
107.38651471690612,0,0,0,0,0,0,116.85734716672,0,0
107.34464648419349,0,0,0,0,0,0,116.5718833540984,0,0
107.2971473681787,0,0,0,0,0,0,116.22016383139267,0,0
107.26469063982017,0,0,0,0,0,0,116.54710729306763,0,0
107.21709428348129,0,0,0,0,0,0,116.24099370585294,0,0
107.31310880548963,0,0,0,0,0,0,115.63481341647214,0,0
107.28014207009171,0,0,0,0,0,0,116.05292306358808,0,0
107.2360249675084,0,0,0,0,0,0,115.79189929788325,0,0
107.20898340050611,0,0,0,0,0,0,115.60756598948338,0,0
107.31460385124524,0,0,0,0,0,0,116.01600974647397,0,0
107.2603928786191,0,0,0,0,0,0,115.55404641149953,0,0
107.22359124376433,0,0,0,0,0,0,115.15128612598029,0,0
107.21056896411588,0,0,0,0,0,0,115.60646253286632,0,0
107.3155702900009,0,0,0,0,0,0,115.83048530395988,0,0
107.29021673434185,0,0,0,0,0,0,115.4420229641915,0,0
107.25528560295704,0,0,0,0,0,0,115.90831693810959,0,0
107.21320930752883,0,0,0,0,0,0,116.39804075734958,0,0
107.17417803178145,0,0,0,0,0,0,116.2499133397447,0,0
107.13748749503915,0,0,0,0,0,0,116.25296497913821,0,0
107.09694366040617,0,0,0,0,0,0,116.9643140930531,0,0
107.05516636751952,0,0,0,0,0,0,116.90256087074162,0,0
107.02717712731402,0,0,0,0,0,0,116.2495164792622,0,0
107.12798766174201,0,0,0,0,0,0,115.9815724969276,0,0
107.0804438832012,0,0,0,0,0,0,116.61283693384136,0,0
107.0265726565509,0,0,0,0,0,0,116.36209037800178,0,0
106.98656751169648,0,0,0,0,0,0,116.27719264934996,0,0
106.95243534263052,0,0,0,0,0,0,116.29200689618595,0,0
106.9117655446277,0,0,0,0,0,0,115.98076960065993,0,0
106.86127444467267,0,0,0,0,0,0,115.43603827524542,0,0
106.82295481609097,0,0,0,0,0,0,114.64395893805437,0,0
106.78049340292183,0,0,0,0,0,0,113.99013614747166,0,0
106.86680016283566,0,0,0,0,0,0,113.51968361992124,0,0
106.83486069052005,0,0,0,0,0,0,114.02994859920568,0,0
106.80293558757111,0,0,0,0,0,0,113.83117187483816,0,0
106.76436119135836,0,0,0,0,0,0,113.30716319918973,0,0
106.72721481342991,0,0,0,0,0,0,112.90135768234883,0,0
106.67853625903895,0,0,0,0,0,0,112.04648673895672,0,0
106.65958685349524,0,0,0,0,0,0,111.4315275671881,0,0
106.77605101554175,0,0,0,0,0,0,112.026887762155,0,0
106.74254770773362,0,0,0,0,0,0,112.39494548515901,0,0
106.71494509345317,0,0,0,0,0,0,112.20513684031141,0,0
106.68659298272568,0,0,0,0,0,0,111.85286769527474,0,0
106.65861382141652,0,0,0,0,0,0,111.27441792961788,0,0
106.62982557856479,0,0,0,0,0,0,112.4897123990305,0,0
106.60678611215467,0,0,0,0,0,0,112.00553143074006,0,0
106.5732792425354,0,0,0,0,0,0,111.44691574955695,0,0
106.54736957695474,0,0,0,0,0,0,112.35168985424535,0,0
106.51952920182002,0,0,0,0,0,0,111.75715075416677,0,0
106.49552726442464,0,0,0,0,0,0,110.86885741054246,0,0
106.47389963117826,0,0,0,0,0,0,111.68076543573225,0,0
106.43836778010548,0,0,0,0,0,0,111.50810478115211,0,0
106.42446211083002,0,0,0,0,0,0,112.43022378401771,0,0
106.39487575503529,0,0,0,0,0,0,112.27121854801857,0,0
106.3669564324551,0,0,0,0,0,0,111.99953499042685,0,0
106.3361267694473,0,0,0,0,0,0,112.26277140969728,0,0
106.31300906618773,0,0,0,0,0,0,112.09296854049923,0,0
106.29504800424725,0,0,0,0,0,0,111.87418691851515,0,0
106.421394058712,0,0,0,0,0,0,111.74430317681575,0,0
106.53237643641134,0,0,0,0,0,0,112.99166283695344,0,0
106.50571815393506,0,0,0,0,0,0,113.12423082508562,0,0
106.48625780497406,0,0,0,0,0,0,112.74406825627206,0,0
106.47112613917905,0,0,0,0,0,0,111.95973285114094,0,0
106.45985122087663,0,0,0,0,0,0,111.26276761802598,0,0
106.4452674381939,0,0,0,0,0,0,111.26276761802598,0,0
106.41951762978114,0,0,0,0,0,0,110.4019402317599,0,0
106.39809202936333,0,0,0,0,0,0,110.4019402317599,0,0
106.37826155076486,0,0,0,0,0,0,110.4019402317599,0,0
106.35405155719288,0,0,0,0,0,0,110.518815964701,0,0
106.33347746284628,0,0,0,0,0,0,109.61120253860219,0,0
106.31376284857643,0,0,0,0,0,0,109.61120253860219,0,0
106.43301258399538,0,0,0,0,0,0,109.61120253860219,0,0
106.41603020870194,0,0,0,0,0,0,109.14156535881848,0,0
106.393667459381,0,0,0,0,0,0,108.66087789245165,0,0
106.37486191935434,0,0,0,0,0,0,108.66087789245165,0,0
106.3473255161565,0,0,0,0,0,0,108.1687454864094,0,0
106.33399416963209,0,0,0,0,0,0,107.7582270836389,0,0
106.31993070085967,0,0,0,0,0,0,107.41993190959987,0,0
106.293899112351,0,0,0,0,0,0,106.87403360074859,0,0
106.27509134855323,0,0,0,0,0,0,106.87403360074859,0,0
106.24841093949588,0,0,0,0,0,0,106.31395611504402,0,0
106.22712287540003,0,0,0,0,0,0,106.31395611504402,0,0
106.20845302630538,0,0,0,0,0,0,106.31395611504402,0,0
106.18775636322215,0,0,0,0,0,0,106.31395611504402,0,0
106.16085598703148,0,0,0,0,0,0,107.68401043010715,0,0
106.13703102800709,0,0,0,0,0,0,107.68401043010715,0,0
106.25440753144291,0,0,0,0,0,0,107.11979723584192,0,0
106.24093268065616,0,0,0,0,0,0,107.11979723584192,0,0
106.22552240628012,0,0,0,0,0,0,106.37538627430405,0,0
106.34660598081928,0,0,0,0,0,0,106.37538627430405,0,0
106.32182670886155,0,0,0,0,0,0,106.37538627430405,0,0
106.29900885331888,0,0,0,0,0,0,106.46272033285615,0,0
106.40436291430358,0,0,0,0,0,0,106.43686586171162,0,0
106.3741508698092,0,0,0,0,0,0,106.34250236345814,0,0
106.34524186912135,0,0,0,0,0,0,106.15813223123087,0,0
106.31790820367317,0,0,0,0,0,0,104.58589843327029,0,0
106.29430243628072,0,0,0,0,0,0,104.33617855959085,0,0
106.27099259998222,0,0,0,0,0,0,104.00405581210053,0,0
106.25098476963254,0,0,0,0,0,0,103.59233285021882,0,0
106.22141049931929,0,0,0,0,0,0,103.21659699183357,0,0
106.19534081410737,0,0,0,0,0,0,102.9338812969897,0,0
106.16415659208985,0,0,0,0,0,0,104.1327907014688,0,0
106.15456760799803,0,0,0,0,0,0,103.65724850453769,0,0
106.28101796068934,0,0,0,0,0,0,103.611436963675,0,0
106.25680441965822,0,0,0,0,0,0,103.3510920205618,0,0
106.23260837034896,0,0,0,0,0,0,102.31546592023254,0,0
106.20012770420254,0,0,0,0,0,0,102.02228186331257,0,0
106.1718358688034,0,0,0,0,0,0,101.6122541918947,0,0
106.14518073296013,0,0,0,0,0,0,101.44700085275011,0,0
106.12638862423405,0,0,0,0,0,0,102.8355598210693,0,0
106.09856665025465,0,0,0,0,0,0,102.68755895687404,0,0
106.07714605390343,0,0,0,0,0,0,102.61912187233956,0,0
106.0571740420187,0,0,0,0,0,0,103.03319414107763,0,0
106.03150067337909,0,0,0,0,0,0,102.8905982916451,0,0
106.01207845015223,0,0,0,0,0,0,102.5839900518567,0,0
106.13678160174715,0,0,0,0,0,0,102.36376316123598,0,0
106.10639910057866,0,0,0,0,0,0,102.05257915516462,0,0
106.07972128860192,0,0,0,0,0,0,101.58796883653248,0,0
106.06334200529743,0,0,0,0,0,0,101.02446645918312,0,0
106.18050662181899,0,0,0,0,0,0,100.74695616576737,0,0
106.15482029597692,0,0,0,0,0,0,99.53778425814329,0,0
106.12926758628595,0,0,0,0,0,0,99.33811563330723,0,0
106.11023183126036,0,0,0,0,0,0,101.00418069705432,0,0
106.09140658720318,0,0,0,0,0,0,100.75409196396527,0,0
106.06600467917175,0,0,0,0,0,0,100.40204495847597,0,0
106.05502392636704,0,0,0,0,0,0,99.91831861665251,0,0
106.03724795009921,0,0,0,0,0,0,101.588413397277,0,0
106.01556877218474,0,0,0,0,0,0,101.47762981363884,0,0
105.9951143326147,0,0,0,0,0,0,101.15906825391339,0,0
105.97804890953631,0,0,0,0,0,0,100.8466158083049,0,0
105.9470033474303,0,0,0,0,0,0,100.25453611335989,0,0
105.92592373577564,0,0,0,0,0,0,101.67098995358167,0,0
105.91412332856537,0,0,0,0,0,0,101.25008736503305,0,0
105.89850448802278,0,0,0,0,0,0,101.03102659706116,0,0
105.88491788455886,0,0,0,0,0,0,100.65135045536292,0,0
105.86442700318382,0,0,0,0,0,0,100.1503925751316,0,0
105.85039254781185,0,0,0,0,0,0,99.55523820987511,0,0
105.83474904488018,0,0,0,0,0,0,99.10480111542431,0,0
105.81474578724111,0,0,0,0,0,0,98.59065129093005,0,0
105.80117548191326,0,0,0,0,0,0,98.20832993173465,0,0
105.77545008040545,0,0,0,0,0,0,96.59882382289311,0,0
105.7609485427764,0,0,0,0,0,0,96.19283384104503,0,0
105.74345140157861,0,0,0,0,0,0,97.69882876755898,0,0
105.73160328034594,0,0,0,0,0,0,97.41834080466245,0,0
105.721533037874,0,0,0,0,0,0,99.24444376762465,0,0
105.71597003660432,0,0,0,0,0,0,101.12011368556915,0,0
105.71516442151082,0,0,0,0,0,0,100.99830653665275,0,0
105.70870141076881,0,0,0,0,0,0,100.87625655990858,0,0
105.70085794318341,0,0,0,0,0,0,100.43952918585735,0,0
105.69496697042317,0,0,0,0,0,0,99.6923753865985,0,0
105.68273477981863,0,0,0,0,0,0,98.04067472601963,0,0
105.67527942006078,0,0,0,0,0,0,97.30600100424363,0,0
105.67212088827719,0,0,0,0,0,0,96.54040335601955,0,0
105.6688842548216,0,0,0,0,0,0,98.39496867150481,0,0
105.66683466377073,0,0,0,0,0,0,98.15397471120583,0,0
105.6661374135155,0,0,0,0,0,0,97.69628417573757,0,0
105.66024597339992,0,0,0,0,0,0,97.20515749023303,0,0
105.65212282498412,0,0,0,0,0,0,96.72464776125999,0,0
105.64557931482157,0,0,0,0,0,0,95.8786029908018,0,0
105.63794782358545,0,0,0,0,0,0,95.53145558630278,0,0
105.63794782358545,0,0,0,0,0,0,95.2790196600534,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63794782358545,0,0,0,0,0,0,99.92677671664137,0,0
105.63388979090666,0,0,0,0,0,0,99.92677671664137,0,0
105.63388979090666,0,0,0,0,0,0,99.92677671664137,0,0
105.63148279010683,0,0,0,0,0,0,99.92677671664137,0,0
105.63008682743842,0,0,0,0,0,0,99.92677671664137,0,0
105.62748758807668,0,0,0,0,0,0,99.92677671664137,0,0
105.62042129196188,0,0,0,0,0,0,99.92677671664137,0,0
105.61763852402584,0,0,0,0,0,0,99.92677671664137,0,0
105.608029179671,0,0,0,0,0,0,99.92677671664137,0,0
105.59819562161158,0,0,0,0,0,0,99.92677671664137,0,0
105.58853418190053,0,0,0,0,0,0,99.92677671664137,0,0
105.7186437994176,0,0,0,0,0,0,99.92677671664137,0,0
105.71621495313327,0,0,0,0,0,0,99.92677671664137,0,0
105.70159586824802,0,0,0,0,0,0,99.92677671664137,0,0
105.69162275643119,0,0,0,0,0,0,99.92677671664137,0,0
105.68635434682993,0,0,0,0,0,0,99.92677671664137,0,0
105.6810921971615,0,0,0,0,0,0,99.92677671664137,0,0
105.66852806852316,0,0,0,0,0,0,99.92677671664137,0,0
105.65264155143787,0,0,0,0,0,0,99.9249461345574,0,0
105.63699650140153,0,0,0,0,0,0,99.9249461345574,0,0
105.6189556691414,0,0,0,0,0,0,99.9249461345574,0,0
105.61099215491822,0,0,0,0,0,0,99.9249461345574,0,0
105.58980623447269,0,0,0,0,0,0,99.9249461345574,0,0
105.58120506628917,0,0,0,0,0,0,99.9249461345574,0,0
105.55907797712545,0,0,0,0,0,0,99.9249461345574,0,0
105.54727673532973,0,0,0,0,0,0,99.9249461345574,0,0
105.53033571486225,0,0,0,0,0,0,99.9249461345574,0,0
105.51357465940387,0,0,0,0,0,0,99.9249461345574,0,0
105.63389974899384,0,0,0,0,0,0,99.9249461345574,0,0
105.6113661791166,0,0,0,0,0,0,99.9249461345574,0,0
105.59162757207687,0,0,0,0,0,0,99.9249461345574,0,0
105.57284419055206,0,0,0,0,0,0,99.9249461345574,0,0
105.56126033467832,0,0,0,0,0,0,99.9249461345574,0,0
105.5493584346955,0,0,0,0,0,0,99.9249461345574,0,0
105.6777530242342,0,0,0,0,0,0,99.9249461345574,0,0
105.6645770652964,0,0,0,0,0,0,99.9249461345574,0,0
105.64008143584407,0,0,0,0,0,0,99.9249461345574,0,0
105.62521411875426,0,0,0,0,0,0,99.92302167646913,0,0
105.6050045674683,0,0,0,0,0,0,99.92302167646913,0,0
105.58622953400022,0,0,0,0,0,0,99.92302167646913,0,0
105.56429173513817,0,0,0,0,0,0,99.68246651717114,0,0
105.54468475883355,0,0,0,0,0,0,99.48271773520139,0,0
105.5208875728248,0,0,0,0,0,0,99.10386958899575,0,0
105.49458071119994,0,0,0,0,0,0,99.05533043538641,0,0
105.47569336396685,0,0,0,0,0,0,98.80900271879932,0,0
105.45309093858678,0,0,0,0,0,0,98.48937750965914,0,0
105.42338786721675,0,0,0,0,0,0,98.01043514378611,0,0
105.39707526623066,0,0,0,0,0,0,97.83168981369909,0,0
105.38090748041486,0,0,0,0,0,0,97.33029608437465,0,0
105.49549854938903,0,0,0,0,0,0,96.97449247406739,0,0
105.46633187312733,0,0,0,0,0,0,96.53069832303949,0,0
105.42607204558729,0,0,0,0,0,0,96.13452808550296,0,0
105.39482260229641,0,0,0,0,0,0,95.69929304884984,0,0
105.35746554017173,0,0,0,0,0,0,95.25735705162492,0,0
105.3225426413681,0,0,0,0,0,0,94.62584418863729,0,0
105.28173024034945,0,0,0,0,0,0,94.00243842678901,0,0
105.26303853121186,0,0,0,0,0,0,93.19453288126599,0,0
105.23481860643514,0,0,0,0,0,0,94.87785943764882,0,0
105.21250688669366,0,0,0,0,0,0,94.38017872021254,0,0
105.19124973439254,0,0,0,0,0,0,93.89378661756818,0,0
105.30361502908896,0,0,0,0,0,0,93.06653155515782,0,0
105.27848081182263,0,0,0,0,0,0,92.510409100383,0,0
105.25603415746353,0,0,0,0,0,0,91.86522222976156,0,0
105.22621607381629,0,0,0,0,0,0,91.05969164844026,0,0
105.20860072240417,0,0,0,0,0,0,90.43408619907757,0,0
105.19294265305878,0,0,0,0,0,0,92.56735171977967,0,0
105.30927387398586,0,0,0,0,0,0,94.9543464055456,0,0
105.29446481195153,0,0,0,0,0,0,94.53523358530771,0,0
105.26947002239153,0,0,0,0,0,0,92.29652101864525,0,0
105.25105674823554,0,0,0,0,0,0,93.00683329296243,0,0
105.22838019611216,0,0,0,0,0,0,92.03324928627916,0,0
105.2088763705828,0,0,0,0,0,0,94.55936878817283,0,0
105.19418206235324,0,0,0,0,0,0,97.64758049835751,0,0
105.17466741459539,0,0,0,0,0,0,97.39901084995259,0,0
105.1492747787209,0,0,0,0,0,0,97.05472250662395,0,0
105.14060799118768,0,0,0,0,0,0,97.01953895689353,0,0
105.26052270457676,0,0,0,0,0,0,97.01953895689353,0,0
105.24170331022788,0,0,0,0,0,0,96.8888121171061,0,0
105.22531956477106,0,0,0,0,0,0,96.53368107232814,0,0
105.3485606294359,0,0,0,0,0,0,96.24286905846411,0,0
105.32533054639639,0,0,0,0,0,0,95.16669026822832,0,0
105.30277032278423,0,0,0,0,0,0,94.64902659006667,0,0
105.28755318760456,0,0,0,0,0,0,94.05052472741869,0,0
105.26989388392913,0,0,0,0,0,0,93.37443940515278,0,0
105.25308160979077,0,0,0,0,0,0,96.88644697034843,0,0
105.24663423102031,0,0,0,0,0,0,96.66772820652471,0,0
105.23142042675629,0,0,0,0,0,0,96.48316089628042,0,0
105.22287697308923,0,0,0,0,0,0,96.26774296512805,0,0
105.20211320032126,0,0,0,0,0,0,95.92076131278316,0,0
105.17810031983942,0,0,0,0,0,0,95.46926012680659,0,0
105.15760590682508,0,0,0,0,0,0,95.34680675517484,0,0
105.14396329608493,0,0,0,0,0,0,94.76711838859856,0,0
105.1341521212015,0,0,0,0,0,0,94.27323823279195,0,0
105.12148195126856,0,0,0,0,0,0,93.81096685823675,0,0
105.10868062337484,0,0,0,0,0,0,97.34612380663877,0,0
105.08425200001669,0,0,0,0,0,0,97.00772283257942,0,0
105.06870438208,0,0,0,0,0,0,96.89517623175738,0,0
105.05501567790728,0,0,0,0,0,0,96.5188630550578,0,0
105.05191020745663,0,0,0,0,0,0,96.00644835664163,0,0
105.03918194627747,0,0,0,0,0,0,95.54478782195247,0,0
105.03415565388588,0,0,0,0,0,0,95.12561358104718,0,0
105.0213577536041,0,0,0,0,0,0,94.23958443410982,0,0
105.0122442052264,0,0,0,0,0,0,93.59844616379326,0,0
105.0057027542082,0,0,0,0,0,0,97.85292098942023,0,0
104.99887368068843,0,0,0,0,0,0,97.85292098942023,0,0
104.98767197091665,0,0,0,0,0,0,97.6812186240955,0,0
104.97491528590456,0,0,0,0,0,0,97.53923243522694,0,0
104.95970469400498,0,0,0,0,0,0,97.166872583373,0,0
104.95411844659844,0,0,0,0,0,0,96.19433574345862,0,0
105.07549671200829,0,0,0,0,0,0,95.51992039996134,0,0
105.06841098107874,0,0,0,0,0,0,95.08217355119967,0,0
105.05340998524517,0,0,0,0,0,0,93.66754255534502,0,0
105.04402866776685,0,0,0,0,0,0,92.72798013697171,0,0
105.03131301328197,0,0,0,0,0,0,91.17293698411326,0,0
105.01612133024656,0,0,0,0,0,0,90.07821365535094,0,0
105.00253358566366,0,0,0,0,0,0,89.1870687083411,0,0
104.98716490829788,0,0,0,0,0,0,92.7522440905865,0,0
104.97713209596358,0,0,0,0,0,0,92.52456974319728,0,0
104.96702592926778,0,0,0,0,0,0,91.4705071712609,0,0
104.95921593074704,0,0,0,0,0,0,89.78256473771808,0,0
104.95185164601706,0,0,0,0,0,0,89.04770623268271,0,0
104.94419425369577,0,0,0,0,0,0,92.83662469698193,0,0
104.9405685136592,0,0,0,0,0,0,92.73174723489993,0,0
104.93481732579642,0,0,0,0,0,0,92.39162255758072,0,0
104.93187032882017,0,0,0,0,0,0,91.65305751829042,0,0
104.92408723174516,0,0,0,0,0,0,91.21532045409758,0,0
104.91823921905282,0,0,0,0,0,0,90.98593759668066,0,0
104.91222257056255,0,0,0,0,0,0,90.48937788270227,0,0
104.90503097642986,0,0,0,0,0,0,95.51656554285239,0,0
104.90009005761836,0,0,0,0,0,0,95.25283410419665,0,0
104.89106359350524,0,0,0,0,0,0,95.25283410419665,0,0
104.89337088569219,0,0,0,0,0,0,94.95613623570894,0,0
104.88833554402224,0,0,0,0,0,0,94.75033190082326,0,0
104.88374223789434,0,0,0,0,0,0,94.33782323522875,0,0
104.88337376545056,0,0,0,0,0,0,93.91779233874104,0,0
104.87975696390072,0,0,0,0,0,0,93.44390656213898,0,0
104.87623077299631,0,0,0,0,0,0,93.3390566239881,0,0
104.870615844688,0,0,0,0,0,0,92.86824402939803,0,0
104.86413680771972,0,0,0,0,0,0,92.17136307532348,0,0
104.86101138084051,0,0,0,0,0,0,91.46917041562773,0,0
104.85334687327611,0,0,0,0,0,0,90.80540428690013,0,0
104.84915067887214,0,0,0,0,0,0,89.80081852985282,0,0
104.84915067887214,0,0,0,0,0,0,95.78753976517633,0,0
104.84729754678702,0,0,0,0,0,0,95.78753976517633,0,0
104.84290110647656,0,0,0,0,0,0,95.78753976517633,0,0
104.84290110647656,0,0,0,0,0,0,95.78753976517633,0,0
104.84065081219127,0,0,0,0,0,0,95.57669750998748,0,0
104.83969529679413,0,0,0,0,0,0,95.43780410239187,0,0
104.83440429150313,0,0,0,0,0,0,94.87746711540606,0,0
104.83368859739033,0,0,0,0,0,0,93.78139206635002,0,0
104.83368859739033,0,0,0,0,0,0,93.33333333333333,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83368859739033,0,0,0,0,0,0,100.0,0,0
104.83018825082034,0,0,0,0,0,0,100.0,0,0
104.82905014136215,0,0,0,0,0,0,100.0,0,0
104.82578441570182,0,0,0,0,0,0,100.0,0,0
104.82552587159394,0,0,0,0,0,0,100.0,0,0
104.82231373616594,0,0,0,0,0,0,100.0,0,0
104.81731210252431,0,0,0,0,0,0,100.0,0,0
104.81584052961588,0,0,0,0,0,0,100.0,0,0
