Blue Sm2,Blue Sc2,Blue Sc1,Red Pc2,Red Pm2,Blue Sm1,Red Pi2,Red Pc1,Red Pi1,Red Pm1
0,0,0,0,120.91311700020452,132.04610992461735,100.0,0,100.0,121.07406939432703
0,0,0,0,121.0377281425858,132.0934067384428,100.0,0,100.0,121.18132073143515
0,0,0,0,121.11034389836583,131.9255432458585,100.0,0,100.0,120.99030189574304
0,0,0,0,120.87817329934713,131.7739817711577,100.0,0,100.0,121.10377734302809
0,0,0,0,120.63569759761018,131.52324372658575,100.0,0,100.0,121.52622246275905
0,0,0,0,120.47024435790176,131.35808769750668,100.0,0,100.0,121.38851741093696
0,0,0,0,120.58773443583245,131.3449794965073,100.0,0,100.0,121.53037741243541
0,0,0,0,120.41457733080824,131.71832728090723,100.0,0,100.0,121.37819524563214
0,0,0,0,120.56827623868982,131.68740941521742,100.0,0,100.0,121.23024968130645
0,0,0,0,120.42053225210229,131.70411287099557,100.0,0,100.0,121.36558911353247
0,0,0,0,120.26196551993255,131.7549106691382,100.0,0,100.0,121.4934271262136
0,0,0,0,120.37409750959714,131.50492731071313,100.0,0,100.0,121.30266483770865
0,0,0,0,120.5007468755989,131.4497057407961,100.0,0,100.0,121.13865897172523
0,0,0,0,120.29977533298462,131.30182735998835,100.0,0,100.0,121.23475911943139
0,0,0,0,120.3737444335412,131.40896301402273,100.0,0,100.0,121.3288369051262
0,0,0,0,120.5003229104508,131.3601964855545,100.0,0,100.0,121.19239047775157
0,0,0,0,120.6193733468665,131.2865485212348,100.0,0,100.0,121.05654457632095
0,0,0,0,120.74905194647692,131.40048664137862,100.0,0,100.0,120.87794987974019
0,0,0,0,120.56626298176704,131.3029169271452,100.0,0,100.0,120.74112370163843
0,0,0,0,120.39353592939307,131.29095317219603,100.0,0,100.0,120.61026153052057
0,0,0,0,120.82615954424345,131.20560172851881,100.0,0,100.0,120.45177024906025
0,0,0,0,120.6740280673241,131.08009239580366,100.0,0,100.0,120.26790039854914
0,0,0,0,120.52990321117655,131.08553260267723,100.0,0,100.0,120.10145706832505
0,0,0,0,120.63633293068138,131.11793274672223,100.0,0,100.0,119.89650215676683
0,0,0,0,0,131.00357561274706,116.44509206262458,0,100.0,119.74386595110626
0,0,0,0,0,131.2990823888758,116.28815585832693,0,100.0,119.56144974347262
0,0,0,0,0,131.32610364294237,116.138540604069,0,100.0,119.44001908300136
0,0,0,0,0,131.37705272911182,116.01250079703915,0,100.0,119.5802983382285
0,0,0,0,0,131.25980703108132,115.87542038555105,0,100.0,119.44157221330514
0,0,0,0,0,131.25827948648438,115.73873565504148,0,100.0,119.27097207227243
0,0,0,0,0,131.1474462622904,115.84511607160105,0,100.0,119.41078309250288
0,0,0,0,0,131.02116464773047,115.97498472232864,0,100.0,119.21211681269122
0,0,0,0,0,130.93053715728163,115.84084362937361,0,100.0,119.01404833097439
0,0,0,0,0,131.1081511566736,115.6995312521068,0,100.0,119.11888202276155
0,0,0,0,0,130.90594676252758,116.0471051252793,0,100.0,119.54462082091568
0,0,0,0,0,130.9215734576508,116.62386505015134,0,100.0,119.64678695545882
0,0,0,0,0,130.67437288278288,116.51343738309579,0,115.6287297822054,0
0,0,0,0,0,130.74067593048872,116.40324274760562,0,115.46523093355576,0
0,0,0,0,0,130.76062763018584,116.53407214178499,0,115.34302344335543,0
0,0,0,0,0,130.52777474211197,116.40884286341084,0,115.47612730408774,0
0,0,0,0,0,130.75887480848354,116.32211131397322,0,115.36451733433782,0
0,0,0,0,0,131.11112144363736,116.20701966546147,0,115.2544078789555,0
0,0,0,0,0,130.93758770211943,116.11318582357818,0,115.3829196014626,0
0,0,0,0,0,131.24329415761056,116.01882634557049,0,115.27409173640932,0
0,0,0,0,0,131.04326929965518,115.90602613492281,0,115.8464833319779,0
0,0,0,0,0,130.9962475728051,115.77441248873883,0,115.71463635421381,0
0,0,0,0,0,131.0640500994998,115.68112561777188,0,115.84275398886969,0
0,0,0,0,0,131.00986872627317,115.59172096825046,0,115.7217668345136,0
0,0,0,0,0,130.99580814850069,115.98304815764156,0,115.56020845828003,0
0,0,0,0,0,130.95222358501087,116.16957063683282,0,115.41875045573539,0
0,0,0,0,0,130.76597721260868,116.1452807733042,0,115.73028962328152,0
0,0,0,0,0,130.70563622982215,116.10352839023123,0,115.61972551930273,0
0,0,0,0,0,130.69017907551174,116.28224269208587,0,115.45782789247663,0
0,0,0,0,0,130.80169897551696,116.21985206742724,0,115.3045981328213,0
0,0,0,0,0,130.62756530189333,116.15248310967061,0,115.1795762273761,0
0,0,0,0,0,130.4450939961992,116.12820011217836,0,115.03863553260811,0
0,0,0,0,0,130.39765946776646,116.10220037514775,0,114.88117085637036,0
0,0,0,0,0,130.48267257598522,116.05719769375048,0,114.75385374500695,0
0,0,0,0,0,130.2712441932839,116.01949058013932,0,115.12548059561682,0
0,0,0,0,0,130.2841432534313,115.9761241654315,0,115.48210700954702,0
0,0,0,0,0,130.27143748734943,115.9094993449825,0,115.59674480340476,0
0,0,0,0,0,130.3863430540683,115.86197091563247,0,115.7022694711431,0
0,0,0,0,0,130.2176595468613,115.83050890457899,0,115.51233765625281,0
0,0,0,0,0,130.21196244328488,115.7876733686622,0,115.34793409061116,0
0,0,0,0,0,130.3218236525288,115.76684086695249,0,115.17060836898379,0
0,0,0,0,0,130.53987732558508,115.95649668390392,0,115.0343418460965,0
0,0,0,0,0,130.49904208814598,115.90691097867396,0,114.83895878979367,0
0,0,0,0,0,130.24993363846582,115.8545689384853,0,114.68433534458052,0
0,0,0,0,0,130.08456703279182,115.81429766108303,0,114.53259738995851,0
0,0,0,0,0,130.16654632713892,115.77970307889156,0,114.85177059698339,0
0,0,0,0,0,129.96047933410588,115.73893444836587,0,114.68759373543523,0
0,0,0,0,0,130.0551907982761,115.70432625837903,0,114.7409323105466,0
0,0,0,0,0,129.88433347580715,115.91618045182118,0,114.56417932063367,0
0,0,0,0,0,130.12064918863015,115.90170579013933,0,114.40173666506173,0
0,0,0,0,0,130.220143420721,115.87613393964888,0,114.45805054227915,0
0,0,0,0,0,130.20708721529448,115.84318694831465,0,114.28151565206636,0
0,0,0,0,0,130.01912039709927,115.8150175691689,0,114.34594035156665,0
0,0,0,0,0,129.98040940953175,115.78641348085497,0,114.43273116167502,0
0,0,0,0,0,129.81389413929807,115.76707282631851,0,114.48477709500565,0
0,0,0,0,0,129.61245316678156,115.97146609853561,0,114.30152331275866,0
0,0,0,0,0,129.5519777946033,115.93769751239437,0,114.360721531247,0
0,0,0,0,0,129.51023173118193,115.89356522530946,0,114.44057447891545,0
0,0,0,0,0,129.61814966637226,115.83868116052932,0,114.26383680036227,0
0,0,0,0,0,129.4606858106876,115.78927623877978,0,114.37132868541576,0
0,0,0,0,0,129.46746904707695,115.77007986516513,0,114.76008190690004,0
0,0,0,0,0,129.73043006331486,115.98633444790711,0,114.65812928398564,0
0,0,0,0,0,129.84053944122732,115.95896492176509,0,114.53392544104715,0
0,0,0,0,0,129.80324697002436,115.91128060315103,0,114.33050520080054,0
0,0,0,0,0,129.63731815004212,115.88390099270028,0,114.43004522320146,0
0,0,0,0,0,129.63534648798014,116.09426131821786,0,114.26160656198326,0
0,0,0,0,0,129.89856791795214,116.0661532411034,0,114.36966418140923,0
0,0,0,0,0,129.7099595416891,116.03866022015053,0,114.43270192097701,0
0,0,0,0,0,129.494578866437,116.00101839551081,0,114.28564396219757,0
0,0,0,0,0,129.75771420954285,115.9698713175303,0,114.11640968211552,0
0,0,0,0,0,130.0053921501762,115.94213545006204,0,114.1841084695441,0
0,0,0,0,0,129.93669957950928,115.90592246802922,0,114.0009826223161,0
0,0,0,0,0,129.85599153542654,115.8530927518403,0,113.77771109014127,0
0,0,0,0,0,129.5982994386474,115.8120862606297,0,113.52226839974125,0
0,0,0,0,0,129.38146383704407,115.74612477880468,0,113.26886544460189,0
0,0,0,0,0,129.15897157972586,115.70703924032597,0,113.24097966087822,0
0,0,0,0,0,129.0830607146245,115.6664505743829,0,112.96891052181189,0
0,0,0,0,0,128.99085488856812,115.62956379340565,0,112.74849867706321,0
0,0,0,0,0,129.22357968900138,115.5613173605023,0,112.5914449747537,0
0,0,0,0,0,129.6101481242907,115.53795746566186,0,112.65698456966315,0
0,0,0,0,0,129.5792292785898,115.49597720214442,0,112.70098932466321,0
0,0,0,0,0,129.55738882821024,115.42921625558219,0,112.77764450183646,0
0,0,0,0,0,129.6984878003194,115.36711279205717,0,112.88027080635061,0
0,0,0,0,0,129.65861658280573,115.30876912647702,0,112.68599256546923,0
0,0,0,0,0,129.6214601268776,115.25232933709404,0,112.76940215219858,0
0,0,0,0,0,129.5519889666652,115.18504727562848,0,112.6162487116799,0
0,0,0,0,0,129.50470874722134,115.1331932974399,0,112.92563106423,0
0,0,0,0,0,129.45378135667502,115.08675089309669,0,112.73845996893144,0
0,0,0,0,0,129.23951023738002,115.01979346795407,0,112.76117696815193,0
0,0,0,0,0,129.0057538266535,114.95260080261734,0,112.59205947031317,0
0,0,0,0,0,128.7862752011586,114.87621568630784,0,112.62147266765193,0
0,0,0,0,0,128.61007061851856,115.06098062256054,0,112.7123371633555,0
0,0,0,0,0,128.72836177043237,115.26065292736332,0,112.54780180081954,0
0,0,0,0,0,128.72887406005745,115.20906087546932,0,112.88407432023314,0
0,0,0,0,0,128.7303201845759,115.42697665489077,0,112.78552983447402,0
0,0,0,0,0,128.6070487048902,115.61880471826136,0,112.66681171772042,0
0,0,0,0,0,128.77931888478722,115.81314983141537,0,112.8233685132001,0
0,0,0,0,0,128.81125141990432,115.77415596300617,0,112.957091854234,0
0,0,0,0,0,128.66577645880128,115.73410413576438,0,112.87906978091712,0
0,0,0,0,0,129.40739885761073,115.71159838374504,0,113.03917288476792,0
0,0,0,0,0,129.27025024797265,115.65740397256572,0,112.94294213093156,0
0,0,0,0,0,129.43061158134347,115.5868764574167,0,113.10993522145073,0
0,0,0,0,0,129.30582560620095,115.48788901603453,0,113.01309041481291,0
0,0,0,0,0,129.45680315305248,115.41110788443034,0,112.95024227502222,0
0,0,0,0,0,129.32805444604767,115.34588537501472,0,112.87651174373212,0
0,0,0,0,0,129.33702760890836,115.26747433317922,0,112.81528934317002,0
0,0,0,0,0,129.18455304612317,115.19613506885435,0,112.7544536056006,0
0,0,0,0,0,129.15912231176245,115.13262550971353,0,112.70052534604193,0
0,0,0,0,0,128.97866603354038,115.05977321339435,0,112.65286210164717,0
0,0,0,0,0,128.78284130727138,114.97071446609091,0,112.81416635713876,0
0,0,0,0,0,128.75762050970536,114.86550928020164,0,112.72628029555635,0
0,0,0,0,0,128.56301453842585,114.77632440725245,0,112.65909998488398,0
0,0,0,0,0,128.38326883019405,114.68246855971451,0,112.59909051134277,0
0,0,0,0,0,128.63170386342034,114.60750164455195,0,112.79272562087726,0
0,0,0,0,0,128.78461147797964,114.55279095722936,0,112.71710506950267,0
0,0,0,0,0,128.77529008269494,114.48191245853086,0,112.64976645890421,0
0,0,0,0,0,128.57865604342652,114.41276230465954,0,112.82386042025723,0
0,0,0,0,0,128.71528262833738,114.31270414843696,0,112.78183436310759,0
0,0,0,0,0,128.53996697291572,113.62122815252643,0,112.98063348820698,0
0,0,0,0,0,128.46315716027294,113.55052703038439,0,0,0
0,0,0,0,0,128.27894402126572,113.62609930314711,0,0,0
0,0,0,0,0,128.27647637042924,113.55296828708643,0,0,0
0,0,0,0,0,128.1347614533848,113.62054175234015,0,0,0
0,0,0,0,0,128.13549315876762,113.67978981103461,0,0,0
0,0,0,0,0,128.10644875486295,113.62268635722009,0,0,0
0,0,0,0,0,128.11341340581507,113.68129911962966,0,0,0
0,0,0,0,0,127.9786703361283,113.64305517584317,0,0,0
0,0,0,0,0,128.13632243716143,113.59937656417027,0,0,0
0,0,0,0,0,128.19395588196664,113.70833958659463,0,0,0
0,0,0,0,0,128.28833374244334,113.68163747126647,0,0,0
0,0,0,0,0,128.4975341668394,113.65678017450746,0,0,0
0,0,0,0,0,128.560756852935,113.63116811343845,0,0,0
0,0,0,0,0,128.46651350599478,113.60985824139559,0,0,0
0,0,0,0,0,128.36258193533848,113.57917092283839,0,0,0
0,0,0,0,0,128.27824717502057,113.55869893273369,0,0,0
0,0,0,0,0,128.3312496153687,113.53925771542205,0,0,0
0,0,0,0,0,128.37857670322484,113.51262681200683,0,0,0
0,0,0,0,0,128.29800004907156,113.49633299162248,0,0,0
0,0,0,0,0,128.37700232218307,113.47907495067639,0,0,0
0,0,0,0,0,128.45789803240788,113.46880697052838,0,0,0
0,0,0,0,0,128.39833502731088,113.58682369068254,0,0,0
0,0,0,0,0,128.49676836459798,113.57373857163321,0,0,0
0,0,0,0,0,128.61112512879524,113.56013106326667,0,0,0
0,0,0,0,0,128.5327508262248,113.52564672254388,0,0,0
0,0,0,0,0,128.45422395285672,113.4922121835415,0,0,0
0,0,0,0,0,128.5325722393957,113.44903147634678,0,0,0
0,0,0,0,0,128.6072958275803,113.41529291227226,0,0,0
0,0,0,0,0,128.54434771872303,113.50232233032344,0,0,0
0,0,0,0,0,128.47683442494775,113.46295705056436,0,0,0
0,0,0,0,0,128.3870696958041,113.43476023080358,0,0,0
0,0,0,0,0,128.2958623502147,113.52073012958492,0,0,0
0,0,0,0,0,128.21945297162623,113.49118528009656,0,0,0
0,0,0,0,0,128.160862469861,113.4738074903897,0,0,0
0,0,0,0,0,128.25580169599127,113.57478920582604,0,0,0
0,0,0,0,0,128.1644610331028,113.54449745150778,0,0,0
0,0,0,0,0,128.11297021985087,113.50753000265765,0,0,0
0,0,0,0,0,128.0267448221696,113.48451518773457,0,0,0
0,0,0,0,0,128.1135379372933,113.45823665989421,0,0,0
0,0,0,0,0,128.21978954972022,113.41434366394014,0,0,0
0,0,0,0,0,128.12484628325493,113.37706241229651,0,0,0
0,0,0,0,0,128.06549422280096,113.34511072937491,0,0,0
0,0,0,0,0,128.13564941647687,113.32681854774744,0,0,0
0,0,0,0,0,128.2299187545284,113.30775577610805,0,0,0
0,0,0,0,0,128.17350146516037,113.28950166722679,0,0,0
0,0,0,0,0,128.1267257984125,113.26642044169607,0,0,0
0,0,0,0,0,128.074206022236,113.37127864370161,0,0,0
0,0,0,0,0,128.1780478182312,113.34652697685756,0,0,0
0,0,0,0,0,128.1326219369176,113.33090745589239,0,0,0
0,0,0,0,0,128.09740850635262,113.31175971080579,0,0,0
0,0,0,0,0,128.0420298817018,113.29374140060207,0,0,0
0,0,0,0,0,128.15207702879223,113.270617417772,0,0,0
0,0,0,0,0,128.11236238205458,113.23630082113009,0,0,0
0,0,0,0,0,128.09229244818331,113.20566211125488,0,0,0
0,0,0,0,0,128.05530561748384,113.16406665352757,0,0,0
0,0,0,0,0,128.15006440403718,113.12510923663548,0,0,0
0,0,0,0,0,128.07182972250126,113.09455632331911,0,0,0
0,0,0,0,0,128.00303449272116,113.05487330811928,0,0,0
0,0,0,0,0,127.94013913717968,113.00113572933732,0,0,0
0,0,0,0,0,127.87678505124929,113.07888775084109,0,0,0
0,0,0,0,0,127.78479678463879,113.03007357540635,0,0,0
0,0,0,0,0,127.7124296095907,113.10183391725712,0,0,0
0,0,0,0,0,127.64596993010704,113.2974406017498,0,0,0
0,0,0,0,0,127.57396839109659,113.24926805401911,0,0,0
0,0,0,0,0,127.6752190251403,113.21650336797772,0,0,0
0,0,0,0,0,127.80039214262418,113.29085312037827,0,0,0
0,0,0,0,0,127.74167573260965,113.36935436552811,0,0,0
0,0,0,0,0,127.6926935969086,113.32350804816389,0,0,0
0,0,0,0,0,127.64360053907302,113.27642077092808,0,0,0
0,0,0,0,0,127.72625783921646,113.36349239650924,0,0,0
0,0,0,0,0,127.66179689545126,113.31738271366653,0,0,0
0,0,0,0,0,127.57456416390694,113.27763116117795,0,0,0
0,0,0,0,0,127.47537417530586,113.2212293761335,0,0,0
0,0,0,0,0,127.3888053595082,113.1666725040028,0,0,0
0,0,0,0,0,127.26732745330892,113.11465742630607,0,0,0
0,0,0,0,0,127.32109203717462,113.18295760176446,0,0,0
0,0,0,0,0,127.21693988206223,113.14073274034857,0,0,0
0,0,0,0,0,127.33451640263401,113.08482471861745,0,0,0
0,0,0,0,0,127.38411979597564,113.040671279881,0,0,0
0,0,0,0,0,127.37656913039928,113.00546796354551,0,0,0
0,0,0,0,0,127.44653920082162,112.95822303013479,0,0,0
0,0,0,0,0,127.3258873296779,112.89455434221122,0,0,0
0,0,0,0,0,127.17433042575117,112.83956218644236,0,0,0
0,0,0,0,0,127.32316829178508,112.79768200469887,0,0,0
0,0,0,0,0,127.34096863490534,112.87245140690534,0,0,0
0,0,0,0,0,127.28727315299501,112.82843035080957,0,0,0
0,0,0,0,0,127.28609918603937,112.90946749952015,0,0,0
0,0,0,0,0,127.20467623286679,112.87268449513414,0,0,0
0,0,0,0,0,127.29101118673779,112.84801494684714,0,0,0
0,0,0,0,0,127.211078942838,112.81115219268844,0,0,0
0,0,0,0,0,127.04914160319,112.76822063831968,0,0,0
0,0,0,0,0,126.92662676062135,112.7466723803035,0,0,0
0,0,0,0,0,126.69017004813087,112.72755759502182,0,0,0
0,0,0,0,0,126.5413309873915,112.82591068696908,0,0,0
0,0,0,0,0,126.41173251484132,112.8032518564857,0,0,0
0,0,0,0,0,126.48923824435518,112.78485584970112,0,0,0
0,0,0,0,0,126.3851280102882,112.76892910866566,0,0,0
0,0,0,0,0,126.43514233540006,112.7474419248195,0,0,0
0,0,0,0,0,126.30037385815885,112.73094995758298,0,0,0
0,0,0,0,0,126.22946900864696,112.70817805797763,0,0,0
0,0,0,0,0,126.11712253066686,112.68820330492984,0,0,0
0,0,0,0,0,125.9791617335804,112.67491341315403,0,0,0
0,0,0,0,0,126.24533490523241,112.64963235755596,0,0,0
0,0,0,0,0,126.19185570738843,112.63067192406393,0,0,0
0,0,0,0,0,126.16780346966699,112.61427931217703,0,0,0
0,0,0,0,0,126.12937705499439,112.5924350290467,0,0,0
0,0,0,0,0,126.23681467491099,112.56757606010203,0,0,0
0,0,0,0,0,126.15650275116548,112.54608191913722,0,0,0
0,0,0,0,0,126.04346818553181,112.64918375062486,0,0,0
0,0,0,0,0,125.98276689985366,112.62230100698198,0,0,0
0,0,0,0,0,125.98572833638676,112.59174594806454,0,0,0
0,0,0,0,0,125.92535156334799,112.56492509987496,0,0,0
0,0,0,0,0,125.78637965516637,112.52885234096136,0,0,0
0,0,0,0,0,125.68907055423611,112.50304598157922,0,0,0
0,0,0,0,0,125.61759667735598,112.47616028733924,0,0,0
0,0,0,0,0,125.39938446562549,112.44103782186812,0,0,0
0,0,0,0,0,125.26817691325357,112.4163840515255,0,0,0
0,0,0,0,0,125.32796352869205,112.38972202847296,0,0,0
0,0,0,0,0,125.16608071440014,112.36281781322484,0,0,0
0,0,0,0,0,125.31883480600985,112.32866158259894,0,0,0
0,0,0,0,0,125.18389334646062,112.29932813558854,0,0,0
0,0,0,0,0,124.97350700644621,112.25894772490594,0,0,0
0,0,0,0,0,124.64130696421311,112.2220161980587,0,0,0
0,0,0,0,0,124.53725986055666,112.17572598985416,0,0,0
0,0,0,0,0,124.51728689251273,112.1538689037968,0,0,0
0,0,0,0,0,124.15074304243518,112.24514142191661,0,0,0
0,0,0,0,0,123.99218936353655,112.331984094602,0,0,0
0,0,0,0,0,123.84496934263046,112.42898197078658,0,0,0
0,0,0,0,0,123.67001029479972,112.38833889228732,0,0,0
0,0,0,0,0,123.38048664303737,112.58827752446565,0,0,0
0,0,0,0,0,123.24934503686455,112.54410065279508,0,0,0
0,0,0,0,0,123.11445729816819,112.50521686803859,0,0,0
0,0,0,0,0,123.11017993860003,112.48158316072688,0,0,0
0,0,0,0,0,122.88479589451055,112.56760112908722,0,0,0
0,0,0,0,0,122.83748050648879,112.6572628503148,0,0,0
0,0,0,0,0,122.65178657898431,112.62158294422295,0,0,0
0,0,0,0,0,122.56125234645435,112.58666166372842,0,0,0
0,0,0,0,0,122.43577026877045,112.54394295903572,0,0,0
0,0,0,0,0,122.14177204717582,112.50648470566202,0,0,0
0,0,0,0,0,121.98307272852003,112.45456448498751,0,0,0
0,0,0,0,0,121.77749260376464,112.39231658715758,0,0,0
0,0,0,0,0,121.59017931904883,112.32081625022565,0,0,0
0,0,0,0,0,121.24565350167255,112.25782441013016,0,0,0
0,0,0,0,0,121.04816212024738,112.20889361806276,0,0,0
0,0,0,0,0,120.83529998433102,112.2803273319891,0,0,0
0,0,0,0,0,120.71016024396044,112.23204386500663,0,0,0
0,0,0,0,0,120.43212348148978,112.1566488860602,0,0,0
0,0,0,0,0,120.46884084938654,112.09450617239014,0,0,0
0,0,0,0,0,120.4403071435207,112.15604428986921,0,0,0
0,0,0,0,0,120.41218275191063,112.10542561421153,0,0,0
0,0,0,0,0,120.19179469829481,112.06070771347153,0,0,0
0,0,0,0,0,119.9997137811311,112.13361219894509,0,0,0
0,0,0,0,0,119.81476143914531,112.09106811634477,0,0,0
0,0,0,0,0,119.94159216204464,112.07227814717619,0,0,0
0,0,0,0,0,119.88630128554459,112.2708265526873,0,0,0
0,0,0,0,0,119.77136873380351,112.2109350191284,0,0,0
0,0,0,0,0,119.77979798837434,112.15614984422187,0,0,0
0,0,0,0,0,119.68716498985516,112.10422380102881,0,0,0
0,0,0,0,0,119.6391535280081,112.04114646201619,0,0,0
0,0,0,0,0,119.5040336838206,112.11239347740207,0,0,0
0,0,0,0,0,119.31658151095988,112.04377845613058,0,0,0
0,0,0,0,0,119.1296733193803,112.0911071788109,0,0,0
0,0,0,0,0,118.96515314975098,112.03340352819382,0,0,0
0,0,0,0,0,118.79876764167646,111.9805591146773,0,0,0
0,0,0,0,0,118.98076324787647,112.17481948772841,0,0,0
0,0,0,0,0,118.8175491682082,112.11567798559128,0,0,0
0,0,0,0,0,118.74204163015513,112.18426266159949,0,0,0
0,0,0,0,0,118.50800057330596,112.23718617551188,0,0,0
0,0,0,0,0,118.4183571679,112.17410048740769,0,0,0
0,0,0,0,0,118.62030907177886,112.11722292758154,0,0,0
0,0,0,0,0,118.42912679543495,112.16272205945616,0,0,0
0,0,0,0,0,118.29635282133496,112.0758625569152,0,0,0
0,0,0,0,0,118.18606138942421,111.99741316981061,0,0,0
0,0,0,0,0,118.05237980773654,111.9217525559219,0,0,0
0,0,0,0,0,118.03677475319749,111.84646452729994,0,0,0
0,0,0,0,0,117.89351753772263,111.77795530806898,0,0,0
0,0,0,0,0,117.82402519831054,111.71280021304513,0,0,0
0,0,0,0,0,117.8840725515679,111.63730912752666,0,0,0
0,0,0,0,0,117.71836852756556,111.57561340762258,0,0,0
0,0,0,0,0,117.61574426759846,111.75872071973644,0,0,0
0,0,0,0,0,117.74273392005779,111.67475946794748,0,0,0
0,0,0,0,0,117.68154824260674,111.71164770341178,0,0,0
0,0,0,0,0,117.80630535929544,111.63592343696868,0,0,0
0,0,0,0,0,117.62826482257677,111.67861230540818,0,0,0
0,0,0,0,0,117.55735519728343,111.61050114559943,0,0,0
0,0,0,0,0,117.49608332733943,111.79218417674338,0,0,0
0,0,0,0,0,117.42529968502491,111.82713803862207,0,0,0
0,0,0,0,0,117.37629610107219,111.74739610015857,0,0,0
0,0,0,0,0,117.53159100552178,111.66164214376829,0,0,0
0,0,0,0,0,117.44129771167441,111.57986802561581,0,0,0
0,0,0,0,0,117.75398271668175,111.50074510814606,0,0,0
0,0,0,0,0,117.69034145838864,111.42421363481995,0,0,0
0,0,0,0,0,117.6651637337447,111.34948982167131,0,0,0
0,0,0,0,0,117.76447375806383,111.27217280225757,0,0,0
0,0,0,0,0,117.66209899580362,111.32111548659073,0,0,0
0,0,0,0,0,117.61134237137006,111.25243122885016,0,0,0
0,0,0,0,0,117.73177413097672,111.28547915186064,0,0,0
0,0,0,0,0,117.91803943765764,111.21782678876845,0,0,0
0,0,0,0,0,117.99097272186995,111.26029973721549,0,0,0
0,0,0,0,0,117.97443424517719,111.31719205566998,0,0,0
0,0,0,0,0,117.83388126133194,111.24152281638813,0,0,0
0,0,0,0,0,117.73509589119944,111.28757946433733,0,0,0
0,0,0,0,0,117.60497333855307,111.19204800391734,0,0,0
0,0,0,0,0,117.53973331707039,111.12581910899664,0,0,0
0,0,0,0,0,117.75202313267549,111.19689109829723,0,0,0
0,0,0,0,0,117.65989729756457,111.25263956442465,0,0,0
0,0,0,0,0,117.90727246407342,111.18885740736556,0,0,0
0,0,0,0,0,117.76605863623595,111.11975335344023,0,0,0
0,0,0,0,0,117.6953623086879,111.07674857906291,0,0,0
0,0,0,0,0,117.88395395212392,111.14547792543813,0,0,0
0,0,0,0,0,117.75022888415741,111.09120576790035,0,0,0
0,0,0,0,0,117.65142484405325,111.13788276069107,0,0,0
0,0,0,0,0,117.7904718904815,111.09648354798392,0,0,0
0,0,0,0,0,117.65011742083826,111.30234956363033,0,0,0
0,0,0,0,0,117.80234977125222,111.22989983419136,0,0,0
0,0,0,0,0,117.78251927091418,111.1864739360166,0,0,0
0,0,0,0,0,117.9282693866653,111.37528649691407,0,0,0
0,0,0,0,0,117.8659751291351,111.3121266490338,0,0,0
0,0,0,0,0,117.93290207495848,111.24288425479327,0,0,0
0,0,0,0,0,117.87879554923211,111.1778876116061,0,0,0
0,0,0,0,0,117.91340023977538,111.10674702026964,0,0,0
0,0,0,0,0,117.958577224163,111.03251487665754,0,0,0
0,0,0,0,0,117.91310040883364,110.96886500869265,0,0,0
0,0,0,0,0,117.72465912631672,110.89039157129108,0,0,0
0,0,0,0,0,117.8752643185215,111.08840667826279,0,0,0
0,0,0,0,0,118.09332748062855,111.14272979480928,0,0,0
0,0,0,0,0,117.88693188921134,111.06953719147097,0,0,0
0,0,0,0,0,117.8773703385535,111.00096816779319,0,0,0
0,0,0,0,0,117.79485536976229,110.93629150295902,0,0,0
0,0,0,0,0,117.77187170357648,110.86338696053554,0,0,0
0,0,0,0,0,117.69894712450184,110.79091553827693,0,0,0
0,0,0,0,0,117.32640977875818,110.85415281449735,0,0,0
0,0,0,0,0,117.07417511715322,110.78251976928493,0,0,0
0,0,0,0,0,117.01344264587988,110.71730997118543,0,0,0
0,0,0,0,0,117.12289225512758,110.66909808145883,0,0,0
0,0,0,0,0,117.00745639596694,110.84316615597295,0,0,0
0,0,0,0,0,116.85133519077387,110.79787625962189,0,0,0
0,0,0,0,0,116.93703636100132,110.73273221227335,0,0,0
0,0,0,0,0,117.24142756139909,110.66111526028348,0,0,0
0,0,0,0,0,117.04193870930469,110.58679775603508,0,0,0
0,0,0,0,0,116.95476671818919,110.76212420539763,0,0,0
0,0,0,0,0,116.6656697025349,110.70188432518408,0,0,0
0,0,0,0,0,116.34958206558551,110.62496383306274,0,0,0
0,0,0,0,0,116.10208417486656,110.5266317580502,0,0,0
0,0,0,0,0,115.89924049863474,110.57046117779791,0,0,0
0,0,0,0,0,115.6281447348606,110.49071168225561,0,0,0
0,0,0,0,0,115.35365979942529,110.51628653901466,0,0,0
0,0,0,0,0,115.37771955607117,110.6866115969112,0,0,0
0,0,0,0,0,115.19728047274292,110.61215684627952,0,0,0
0,0,0,0,0,115.2802809530865,110.53477165742802,0,0,0
0,0,0,0,0,115.19225711593963,110.45341833556736,0,0,0
0,0,0,0,0,114.9430136613575,110.37464208410826,0,0,0
0,0,0,0,0,114.63423788046953,110.4326556724511,0,0,0
0,0,0,0,0,114.71309867474216,110.35125319360746,0,0,0
0,0,0,0,0,114.45239852043925,110.27101788820639,0,0,0
0,0,0,0,0,114.81239003653997,110.20135014960528,0,0,0
0,0,0,0,0,114.5411455287957,110.13139779339069,0,0,0
0,0,0,0,0,114.13368721520628,110.07777464319504,0,0,0
0,0,0,0,0,113.62584048535307,110.14276935180277,0,0,0
0,0,0,0,0,113.27006377719528,110.09200053632013,0,0,0
0,0,0,0,0,113.4270440446325,110.16962975868194,0,0,0
0,0,0,0,0,113.1261426074903,110.12105881000485,0,0,0
